CUST_ID,OPEN_ACC_DUR,AGE,GENDER_CD,HASNT_HOME_ADDRESS_INF,HASNT_MOBILE_TEL_NUM_INF,LOCAL_CUR_SAV_SLOPE,LOCAL_CUR_MON_AVG_BAL,LOCAL_CUR_MON_AVG_BAL_PROP,LOCAL_CUR_ACCT_NUM,LOCAL_OVEONEYR_FF_MON_AVG_BAL,LOCAL_FIX_MON_AVG_BAL,LOCAL_FIX_MON_AVG_BAL_PROP,LOCAL_BELONEYR_FF_SLOPE,LOCAL_BELONEYR_FF_MON_AVG_BAL,LOCAL_OVEONEYR_FF_SLOPE,LOCAL_SAV_SLOPE,LOCAL_SAV_CUR_ALL_BAL,LOCAL_SAV_MON_AVG_BAL,SAV_SLOPE,SAV_CUR_ALL_BAL,SAV_MON_AVG_BAL,FR_SAV_CUR_ALL_BAL,ASSET_CUR_ALL_BAL,ASSET_MON_AVG_BAL,LOCAL_CUR_TRANS_TX_AMT,LOCAL_CUR_TRANS_TX_NUM,LOCAL_CUR_LASTSAV_TX_AMT,LOCAL_CUR_LASTSAV_TX_NUM,LOCAL_CUR_WITHDRAW_TX_AMT,LOCAL_CUR_WITHDRAW_TX_NUM,LOCAL_FIX_OPEN_ACC_TX_NUM,LOCAL_FIX_OPEN_ACC_TX_AMT,LOCAL_FIX_WITHDRAW_TX_NUM,LOCAL_FIX_WITHDRAW_TX_AMT,LOCAL_FIX_CLOSE_ACC_TX_NUM,LOCAL_FIX_CLOSE_ACC_TX_AMT,L6M_INDFINA_ALL_TX_NUM,L6M_INDFINA_ALL_TX_AMT,POS_CONSUME_TX_AMT,POS_CONSUME_TX_NUM,ATM_ACCT_TX_NUM,ATM_ACCT_TX_AMT,ATM_NOT_ACCT_TX_NUM,ATM_ALL_TX_NUM,COUNTER_NOT_ACCT_TX_NUM,COUNTER_ACCT_TX_AMT,COUNTER_ACCT_TX_NUM,COUNTER_ALL_TX_NUM,NAT_DEBT_OPEN_ACC_DUR,FINA_OPEN_ACC_DUR,FUND_OPEN_ACC_DUR,TELEBANK_ALL_TX_NUM,CHURN_CUST_IND
87,53,47,2,N,N,-0.686913409,16675.69,1,1,0,0,0,0,0,0,-0.686913409,3804.66,16675.69,-0.686913409,3804.66,16675.69,0,3804.66,16675.69,0,0,10000,1,90000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,2,2,0,0,0,0,1
88,141,39,1,Y,Y,0.000262605,38.09,1,1,0,0,0,0,0,0,0.000262605,38.11,38.09,0.000262605,38.11,38.09,0,38.11,38.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,77,28,2,Y,N,0,10.41,1,1,0,0,0,0,0,0,0,10.42,10.41,0,10.42,10.41,0,10.42,10.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,56,42,2,N,N,0,0.43,1,1,0,0,0,0,0,0,0,0.43,0.43,0,0.43,0.43,0,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,70,42,1,Y,Y,-0.990296071,133.23,1,1,0,0,0,0,0,0,-0.990296071,143.61,133.23,-0.990296071,143.61,133.23,0,143.61,133.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,17,29,1,Y,N,0.000383338,78.29,1,1,0,0,0,0,0,-1,-0.998696866,78.35,78.29,-0.998696866,78.35,78.29,0,78.35,78.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,39,48,1,Y,N,-0.672119661,10440.31,1,3,0,0,0,0,0,0,-0.672119661,926.11,10440.31,-0.672119661,926.11,10440.31,0,926.11,10440.31,3500,1,35800,3,56000,10,0,0,0,0,0,0,0,0,0,0,7,6000,6,13,6,89310,8,14,0,0,0,0,1
94,11,42,1,Y,Y,-0.578926217,20692.93,1,1,0,0,0,0,0,0,-0.578926217,51.27,20692.93,-0.578926217,51.27,20692.93,0,51.27,20692.93,0,0,0,0,64091.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64092,1,2,0,0,0,0,1
95,45,65,2,N,N,0,1.07,1,1,0,0,0,0,0,0,0,1.07,1.07,0,1.07,1.07,0,1.07,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,28,37,1,N,N,0,5.45,1,1,0,0,0,0,0,0,0,5.45,5.45,0,5.45,5.45,0,5.45,5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
97,29,40,1,Y,N,0.000120963,82.68,1,1,0,0,0,0,0,0,0.000120963,82.73,82.68,0.000120963,82.73,82.68,0,82.73,82.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98,36,35,2,Y,Y,0,0,0,0,150000,150000,1,0,0,0,0,150000,150000,0,150000,150000,0,150000,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,52,34,1,Y,Y,0.0002018,247.82,1,3,0,0,0,0,0,0,0.0002018,247.97,247.82,0.0002018,247.97,247.82,0,247.97,247.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,64,57,1,Y,N,0.773410283,5380.58,0.094179049,1,0,51750.81,0.905820951,-0.652530788,51750.81,0,-0.624062433,0.93,57131.39,-0.624062433,0.93,57131.39,0,0.93,57131.39,0,0,150865.04,1,152663.53,2,0,0,0,0,1,200855,0,0,0,0,0,0,0,0,0,504384,4,4,0,0,0,0,1
101,47,27,2,Y,Y,0.000234935,85.15,0.000819103,1,103870,103870,0.999180897,0,0,0,1.92E-07,103955.2,103955.15,1.92E-07,103955.2,103955.15,0,103955.2,103955.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,38,28,1,N,N,-0.194403615,38902.33,1,2,0,0,0,0,0,0,-0.194403615,38365.18,38902.33,-0.194403615,38365.18,38902.33,0,38365.18,38902.33,0,0,0,0,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,2,2,0,0,0,0,1
103,13,52,1,Y,Y,0,2.04,1,1,0,0,0,0,0,0,0,2.04,2.04,0,2.04,2.04,0,2.04,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104,10,44,1,Y,Y,-0.024519272,37614.81,1,1,0,0,0,0,0,0,-0.024519272,30087.87,37614.81,-0.024519272,30087.87,37614.81,0,30087.87,37614.81,0,0,0,0,9000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,1,1,0,0,0,0,1
105,40,40,1,Y,Y,0.237312585,25912.79,1,1,0,0,0,0,0,-1,-0.358241658,57.73,25912.79,-0.358241658,57.73,25912.79,0,57.73,25912.79,0,0,0,0,27600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27600,1,2,0,0,0,0,1
106,31,24,1,N,N,0.000580383,17.24,1,1,0,0,0,0,0,0,0.000580383,17.25,17.24,0.000580383,17.25,17.24,0,17.25,17.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107,22,32,1,Y,Y,0.000209773,44676.76,1,1,0,0,0,0,0,0,0.000209773,44702.76,44676.76,0.000209773,44702.76,44676.76,0,44702.76,44676.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
108,24,29,1,N,N,-0.492740917,734.78,1,1,0,0,0,0,0,0,-0.492740917,90.5,734.78,-0.492740917,90.5,734.78,0,90.5,734.78,0,0,0,0,4000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4000,1,3,0,0,0,0,1
109,69,28,1,Y,N,-0.975933502,1195.64,1,2,0,0,0,0,0,0,-0.975933502,1229.64,1195.64,-0.975933502,1229.64,1195.64,0,1229.64,1195.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110,21,33,1,N,N,-0.276159928,16943.12,1,1,0,0,0,0,0,0,-0.276159928,16957.47,16943.12,-0.276159928,16957.47,16943.12,0,16957.47,16943.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,48,35,1,N,N,-0.999520898,2.84,1,1,0,0,0,0,0,0,-0.999520898,6.57,2.84,-0.999520898,6.57,2.84,0,6.57,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112,90,41,1,Y,N,0.000229516,43.58,0.002401361,2,18104.46,18104.46,0.997598639,0,0,-0.656472224,-0.655929757,17043.61,18148.04,-0.655929757,17043.61,18148.04,0,17043.61,18148.04,0,0,0,0,0,0,0,0,0,0,1,17119.09,0,0,0,0,0,0,0,0,0,17119,1,1,0,0,0,0,1
113,46,28,2,Y,Y,0.00012647,79.08,1,1,0,0,0,0,0,0,0.00012647,79.13,79.08,0.00012647,79.13,79.08,0,79.13,79.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,77,32,1,Y,N,0.000202707,888.16,1,2,0,0,0,0,0,0,0.000202707,888.68,888.16,0.000202707,888.68,888.16,0,888.68,888.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,12,38,2,Y,Y,-0.436041827,64511.26,1,1,0,0,0,0,0,0,-0.436041827,2000.74,64511.26,-0.436041827,2000.74,64511.26,0,2000.74,64511.26,60000,1,0,0,180395,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,240395,7,8,0,0,0,0,1
116,59,31,1,Y,Y,-0.676086342,30274.02,1,2,0,0,0,0,0,0,-0.676086342,10.34,30274.02,-0.676086342,10.34,30274.02,0,10.34,30274.02,0,0,0,0,50900,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100098,3,4,0,0,0,0,1
117,23,39,2,Y,Y,-0.497781325,23127.17,1,1,0,0,0,0,0,0,-0.497781325,17000,23127.17,-0.497781325,17000,23127.17,0,17000,23127.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,75094,2,5,0,0,0,0,1
118,45,29,1,Y,Y,-0.102604593,91903.52,1,1,0,0,0,0,0,0,-0.102604593,2.89,91903.52,-0.102604593,2.89,91903.52,0,2.89,91903.52,0,0,0,0,92300,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,113432,3,4,0,0,0,0,1
119,35,35,1,N,N,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,81,38,1,Y,Y,0.00549166,32133.05,1,1,0,0,0,0,0,0,0.00549166,32156.02,32133.05,0.00549166,32156.02,32133.05,0,32156.02,32133.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121,41,29,1,N,N,0,13.97,1,1,0,0,0,0,0,0,0,13.98,13.97,0,13.98,13.97,0,13.98,13.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122,17,40,1,Y,Y,0.000209315,155205.62,1,1,0,0,0,0,0,0,0.000209315,155295.71,155205.62,0.000209315,155295.71,155205.62,0,155295.71,155205.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123,53,31,1,Y,Y,-0.001030578,1618.78,1,2,0,0,0,0,0,0,-0.001030578,1619.07,1618.78,-0.001030578,1619.07,1618.78,0,1619.07,1618.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124,42,19,1,Y,Y,0.007363665,50048.99,1,1,0,0,0,0,0,0,0.007363665,50077.55,50048.99,0.007363665,50077.55,50048.99,0,50077.55,50048.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
125,105,34,1,Y,N,0.000307692,32.51,1,2,0,0,0,0,0,0,0.000307692,32.53,32.51,0.000307692,32.53,32.51,0,32.53,32.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126,75,33,2,Y,N,-0.994929197,31.58,0.004062515,2,7741.93,7741.93,0.995937485,0,0,-0.859521429,-0.873269533,26.36,7773.51,-0.873269533,26.36,7773.51,0,26.36,7773.51,0,0,0,0,0,0,0,0,2,80000,0,0,0,0,0,0,0,0,0,0,2,80014,3,5,0,0,0,0,1
127,49,36,1,Y,N,0,1.87,1,1,0,0,0,0,0,0,0,1.87,1.87,0,1.87,1.87,0,1.87,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128,10,37,1,N,N,-0.742864548,20031.42,1,2,0,0,0,0,0,0,-0.742864548,20081.61,20031.42,-0.742864548,20081.61,20031.42,0,20081.61,20031.42,0,0,0,0,110000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,110000,1,1,0,0,0,0,1
129,52,28,1,Y,N,0,0.19,1,1,0,0,0,0,0,0,0,0.19,0.19,0,0.19,0.19,0,0.19,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,67,48,2,Y,N,0,0.56,1,1,0,0,0,0,0,0,0,0.56,0.56,0,0.56,0.56,0,0.56,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131,94,46,1,Y,N,-0.930311859,116.49,0.001071561,1,108594.1,108594.1,0.998928439,0,0,0,-0.014103208,108711.84,108710.59,-0.014103208,108711.84,108710.59,0,108711.84,108710.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132,78,34,2,Y,Y,-0.65568881,4397.15,0.060413482,2,0,68387.1,0.939586518,0.202116969,68387.1,0,0.044853735,30016.1,72784.25,0.044853735,30016.1,72784.25,0,30016.1,72784.25,0,0,0,0,8000,1,0,0,2,70000,0,0,0,0,0,0,0,0,0,0,2,78000,3,5,0,0,0,0,1
133,45,41,1,Y,Y,0,0,0,0,60435.48,60435.48,1,0,0,0.004746135,0.004746135,60675,60435.48,0.004746135,60675,60435.48,0,60675,60435.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134,10,48,1,Y,Y,-0.999655082,10.66,1,1,0,0,0,0,0,0,-0.999655082,30.02,10.66,-0.999655082,30.02,10.66,0,30.02,10.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,104,37,1,Y,N,-0.389716008,63823.86,1,1,0,0,0,0,0,0,-0.389716008,60274.56,63823.86,-0.389716008,60274.56,63823.86,0,60274.56,63823.86,0,0,0,0,8000,4,0,0,0,0,0,0,0,0,0,0,4,8000,0,4,0,0,0,0,0,0,0,0,1
136,28,43,1,Y,Y,-0.448077273,57684.11,1,2,0,0,0,0,0,0,-0.448077273,29683.58,57684.11,-0.448077273,29683.58,57684.11,0,29683.58,57684.11,0,0,0,0,85000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85000,3,3,0,0,0,0,1
137,21,51,1,Y,Y,-0.98952606,8.42,1,1,0,0,0,0,0,0,-0.98952606,21.57,8.42,-0.98952606,21.57,8.42,0,21.57,8.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
138,24,43,1,Y,Y,0,0,0,1,35504,35504,1,0,0,0,0,35504,35504,0,35504,35504,0,35504,35504,0,0,0,0,0,0,1,10000,0,0,1,10000,0,0,0,0,0,0,0,0,0,20000,2,2,0,0,0,0,1
139,12,51,1,Y,Y,-0.884033318,19.77,1,1,0,0,0,0,0,0,-0.884033318,19.91,19.77,-0.884033318,19.91,19.77,0,19.91,19.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140,33,47,1,Y,Y,0,0,0,0,51936.08,62509.96,1,0.001855168,10573.88,0.000801434,0.000979523,62509.96,62509.96,0.000979523,62509.96,62509.96,0,62509.96,62509.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141,52,37,1,Y,Y,-0.168220628,49607.38,1,2,0,0,0,0,0,0,-0.168220628,50857.54,49607.38,-0.168220628,50857.54,49607.38,0,50857.54,49607.38,0,0,0,0,61000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61000,4,4,0,0,0,0,1
142,54,29,1,Y,Y,0,6.93,1,1,0,0,0,0,0,0,0,6.94,6.93,0,6.94,6.93,0,6.94,6.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
143,66,31,1,Y,Y,0.00020023,199.81,1,1,0,0,0,0,0,0,0.00020023,199.93,199.81,0.00020023,199.93,199.81,0,199.93,199.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144,50,50,1,Y,N,0.611159591,5428.19,0.238246326,1,17355.75,17355.75,0.761753674,0,0,-0.858147557,-0.818772135,5421.07,22783.94,-0.818772135,5421.07,22783.94,0,5421.07,22783.94,0,0,0,0,0,0,0,0,2,126095.66,1,54122.3,0,0,0,0,0,0,0,0,0,180218,3,3,0,0,0,0,1
145,35,37,1,Y,Y,-0.003036773,630.33,0.020578623,3,30000,30000,0.979421377,0,0,0,-6.27E-05,30629.35,30630.33,-6.27E-05,30629.35,30630.33,0,30629.35,30630.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146,57,61,2,Y,N,-0.215932616,16887.8,0.360174715,2,30000,30000,0.639825285,0,0,0,-0.090241102,47140.14,46887.8,-0.090241102,47140.14,46887.8,0,47140.14,46887.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147,100,33,2,Y,N,0,9.27,1,1,0,0,0,0,0,0,0,9.28,9.27,0,9.28,9.27,0,9.28,9.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148,37,57,1,Y,Y,0,0,0,0,50140.3,50140.3,1,0,0,0.008092437,0.008092437,50140.3,50140.3,0.008092437,50140.3,50140.3,0,50140.3,50140.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
149,38,46,1,Y,N,0.00020991,6099.12,1,1,0,0,0,0,0,0,0.00020991,6102.66,6099.12,0.00020991,6102.66,6099.12,0,6102.66,6099.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,14,60,1,Y,N,-0.127153301,68438.26,1,1,0,0,0,0,0,-1,-0.270577143,68193.28,68438.26,-0.270577143,68193.28,68438.26,0,68193.28,68438.26,0,0,47.68,1,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1,1,0,0,0,0,1
151,108,30,2,Y,Y,0.0002093,33499.58,1,4,0,0,0,0,0,0,0.0002093,33519.04,33499.58,0.0002093,33519.04,33499.58,0,33519.04,33499.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
152,77,35,2,Y,N,0.000574383,17.42,1,1,0,0,0,0,0,0,0.000574383,17.43,17.42,0.000574383,17.43,17.42,0,17.43,17.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
153,63,29,1,N,N,0,7.9,1,1,0,0,0,0,0,0,0,7.91,7.9,0,7.91,7.9,0,7.91,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
154,34,28,1,N,N,0.040923196,52716.15,1,2,0,0,0,0,0,0,0.040923196,56473.81,52716.15,0.040923196,56473.81,52716.15,0,56473.81,52716.15,0,0,12700,2,1000,1,0,0,0,0,0,0,0,0,4599,1,1,1000,2,3,0,12700,2,2,0,0,0,0,1
155,45,38,1,N,N,0.02258468,51680.99,1,2,0,0,0,0,0,0,0.02258468,40621.79,51680.99,0.02258468,40621.79,51680.99,0,40621.79,51680.99,0,0,0,0,17990,6,0,0,0,0,0,0,0,0,0,0,5,8000,1,6,0,9990,1,1,0,0,0,0,1
156,46,43,2,Y,Y,0.000215936,46.32,1,1,0,0,0,0,0,0,0.000215936,46.35,46.32,0.000215936,46.35,46.32,0,46.35,46.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
157,2,30,1,N,N,-0.253328996,33740.98,1,2,0,0,0,0,0,0,-0.253328996,16986.2,33740.98,-0.253328996,16986.2,33740.98,0,16986.2,33740.98,0,0,0,0,56986.2,2,0,0,0,0,0,0,0,0,20000,1,0,0,0,0,3,93972,3,6,0,0,0,0,1
158,17,30,2,Y,N,-0.839012295,20144.34,1,1,0,0,0,0,0,0,-0.839012295,3161.57,20144.34,-0.839012295,3161.57,20144.34,0,3161.57,20144.34,65000,2,0,0,242200,9,0,0,0,0,0,0,0,0,0,0,6,12000,0,6,1,295200,5,6,0,0,0,0,1
159,74,45,2,Y,N,0,0.92,1,1,0,0,0,0,0,0,0,0.92,0.92,0,0.92,0.92,0,0.92,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,44,34,2,Y,Y,0.874984369,599.77,1,2,0,0,0,0,0,0,0.874984369,520.95,599.77,0.874984369,520.95,599.77,0,520.95,599.77,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,1,100,1,2,0,0,0,0,0,0,0,0,1
161,84,40,2,Y,N,0.000209327,87393.36,1,1,0,0,0,0,0,0,0.000209327,87444.09,87393.36,0.000209327,87444.09,87393.36,0,87444.09,87393.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
162,14,48,1,Y,Y,-0.020545752,53593.66,1,1,0,0,0,0,0,0,-0.020545752,45883.96,53593.66,-0.020545752,45883.96,53593.66,0,45883.96,53593.66,0,0,0,0,12000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12000,1,2,0,0,0,0,1
163,40,29,2,Y,N,-0.580263901,21450.16,1,1,0,0,0,0,0,0,-0.580263901,1102.45,21450.16,-0.580263901,1102.45,21450.16,0,1102.45,21450.16,0,0,0,0,70200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70200,2,2,0,0,0,0,1
164,66,35,1,Y,Y,-0.604289466,9442.33,1,1,0,0,0,0,0,0,-0.604289466,9457.46,9442.33,-0.604289466,9457.46,9442.33,0,9457.46,9442.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
165,34,43,1,N,N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
166,53,59,1,Y,N,0,3.64,1,1,0,0,0,0,0,0,0,3.64,3.64,0,3.64,3.64,0,3.64,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
167,60,47,2,Y,Y,-0.773267915,82995.3,1,3,0,0,0,0,0,0,-0.773267915,1013.11,82995.3,-0.773267915,1013.11,82995.3,0,1013.11,82995.3,380000,2,0,0,439000,9,0,0,0,0,0,0,0,0,1294,1,2,4000,1,3,0,815000,9,9,0,0,0,0,1
168,79,41,1,Y,N,0.024251814,46422.8,1,2,0,0,0,0,0,0,0.024251814,37527.08,46422.8,0.024251814,37527.08,46422.8,0,37527.08,46422.8,0,0,0,0,25500,9,0,0,0,0,0,0,0,0,0,0,4,5500,3,7,0,20000,5,5,0,0,0,0,1
169,4,33,1,N,N,0.000175771,60942.34,1,1,0,0,0,0,0,0,0.000175771,60976.49,60942.34,0.000175771,60976.49,60942.34,0,60976.49,60942.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
170,44,26,1,Y,Y,1.310931181,70396.51,0.792899927,5,18387.09,18387.09,0.207100073,0,0,-0.100631712,0.74404034,219116.9,88783.6,0.74404034,219116.9,88783.6,0,219116.9,88783.6,0,0,218993.7,6,900,1,0,0,3,30000,0,0,0,0,0,0,0,0,0,0,7,249904,11,18,0,0,0,0,1
171,84,24,1,Y,N,0,16.56,0.000358488,2,46177.42,46177.42,0.999641512,0,0,-0.440857306,-0.440768924,16.58,46193.98,-0.440768924,16.58,46193.98,0,16.58,46193.98,0,0,0,0,0,0,0,0,0,0,1,102250,0,0,0,0,0,0,0,0,0,102250,1,1,0,0,0,0,1
172,73,33,1,Y,Y,0,1.01,1,1,0,0,0,0,0,0,0,1.01,1.01,0,1.01,1.01,0,1.01,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
173,80,40,2,Y,N,0.000203012,541.95,1,1,0,0,0,0,0,0,0.000203012,542.27,541.95,0.000203012,542.27,541.95,0,542.27,541.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
174,78,59,1,Y,N,1.90073071,40598.54,1,1,0,0,0,0,0,0,1.90073071,0.06,40598.54,1.90073071,0.06,40598.54,0,0.06,40598.54,0,0,69900,2,69829,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139729,6,7,0,0,0,0,1
175,89,37,2,Y,N,-0.337313946,36961.54,1,4,0,0,0,0,0,0,-0.337313946,94.93,36961.54,-0.337313946,94.93,36961.54,0,94.93,36961.54,0,0,0,0,47080,4,0,0,0,0,0,0,0,0,0,0,2,3000,2,4,2,44080,2,4,0,0,0,0,1
176,36,45,1,N,N,0,15.23,1,1,0,0,0,0,0,0,0,15.24,15.23,0,15.24,15.23,0,15.24,15.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
177,36,33,1,Y,N,0.47867213,18340,0.503544442,3,18081.81,18081.81,0.496455558,0,0,-0.526927382,-0.280557976,35839.41,36421.81,-0.280557976,35839.41,36421.81,0,35839.41,36421.81,0,0,22108.31,1,5000,2,0,0,0,0,1,22107.2,0,0,0,0,0,0,0,0,2,49215,4,6,0,0,0,0,1
178,37,43,1,Y,Y,0.000209488,45310.42,1,1,0,0,0,0,0,0,0.000209488,45336.72,45310.42,0.000209488,45336.72,45310.42,0,45336.72,45310.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
